unit_id,cluster_id,owner_name,contact_number,is_vacant,handover_date
UNT-02332,CLS-SML-070,Pemilik Properti 2331,08135793060,False,2020-03-12
UNT-02333,CLS-SML-039,Pemilik Properti 2332,08197938260,False,2021-05-07
UNT-02334,CLS-SML-031,Pemilik Properti 2333,08190717641,False,2020-07-28
UNT-02335,CLS-SML-076,Pemilik Properti 2334,08133774369,False,2020-09-06
UNT-02336,CLS-SML-040,Pemilik Properti 2335,08150416762,False,2020-01-20
UNT-02337,CLS-SML-002,Pemilik Properti 2336,08150651713,False,2022-03-17
UNT-02338,CLS-SML-089,Pemilik Properti 2337,08133273836,False,2022-01-05
UNT-02339,CLS-SML-017,Pemilik Properti 2338,08116736115,False,2020-06-22
UNT-02340,CLS-SML-059,Pemilik Properti 2339,,False,2021-02-18
UNT-02341,CLS-SML-091,Pemilik Properti 2340,08116759679,True,2021-08-27
UNT-02342,CLS-SML-074,Pemilik Properti 2341,08141514738,False,2022-07-03
UNT-02343,CLS-SML-068,Pemilik Properti 2342,08170200773,False,2020-01-07
UNT-02344,CLS-SML-009,Pemilik Properti 2343,,False,2020-06-03
UNT-02345,CLS-SML-097,Pemilik Properti 2344,08132653312,False,2022-04-19
UNT-02346,CLS-SML-038,Pemilik Properti 2345,08169994950,False,2020-04-03
UNT-02347,CLS-SML-070,Pemilik Properti 2346,,False,2021-01-10
UNT-02348,CLS-SML-052,Pemilik Properti 2347,08142006921,False,2021-03-12
UNT-02349,CLS-SML-073,Pemilik Properti 2348,08156133130,True,2022-01-01
UNT-02350,CLS-SML-085,Pemilik Properti 2349,,True,2021-12-01
UNT-02351,CLS-SML-063,Pemilik Properti 2350,08175208397,False,2020-09-12
UNT-02352,CLS-SML-083,Pemilik Properti 2351,08130670083,False,2020-12-26
UNT-02353,CLS-SML-018,Pemilik Properti 2352,,False,2020-06-13
UNT-02354,CLS-SML-030,Pemilik Properti 2353,08123082539,False,2021-09-05
UNT-02355,CLS-SML-007,Pemilik Properti 2354,08131817943,False,2020-04-24
UNT-02356,CLS-SML-066,Pemilik Properti 2355,08154855705,False,2020-02-02
UNT-02357,CLS-SML-048,Pemilik Properti 2356,08186325697,False,2022-01-28
UNT-02358,CLS-SML-028,Pemilik Properti 2357,08186482557,False,2022-07-07
UNT-02359,CLS-SML-022,Pemilik Properti 2358,08131749125,False,2020-02-22
UNT-02360,CLS-SML-035,Pemilik Properti 2359,08164186538,False,2022-04-22
UNT-02361,CLS-SML-012,Pemilik Properti 2360,08170456211,False,2020-02-21
UNT-02362,CLS-SML-068,Pemilik Properti 2361,08123795043,False,2022-04-23
UNT-02363,CLS-SML-088,Pemilik Properti 2362,08182030714,False,2021-10-11
UNT-02364,CLS-SML-065,Pemilik Properti 2363,08180086192,False,2020-11-13
UNT-02365,CLS-SML-081,Pemilik Properti 2364,,False,2022-04-07
UNT-02366,CLS-SML-019,Pemilik Properti 2365,,False,2020-01-13
UNT-02367,CLS-SML-001,Pemilik Properti 2366,,False,2022-04-22
UNT-02368,CLS-SML-058,Pemilik Properti 2367,08186442867,False,2020-12-28
UNT-02369,CLS-SML-081,Pemilik Properti 2368,08155538403,False,2020-12-04
UNT-02370,CLS-SML-079,Pemilik Properti 2369,08181842172,False,2021-09-02
UNT-02371,CLS-SML-082,Pemilik Properti 2370,08156950297,False,2021-10-25
UNT-02372,CLS-SML-006,Pemilik Properti 2371,,False,2021-03-14
UNT-02373,CLS-SML-080,Pemilik Properti 2372,08182396459,False,2020-02-16
UNT-02374,CLS-SML-024,Pemilik Properti 2373,08123393515,True,2020-07-13
UNT-02375,CLS-SML-064,Pemilik Properti 2374,08123605070,True,2021-01-28
UNT-02376,CLS-SML-090,Pemilik Properti 2375,,False,2020-04-15
UNT-02377,CLS-SML-004,Pemilik Properti 2376,,False,2020-04-08
UNT-02378,CLS-SML-024,Pemilik Properti 2377,08178579984,False,2021-03-16
UNT-02379,CLS-SML-014,Pemilik Properti 2378,,False,2022-01-12
UNT-02380,CLS-SML-097,Pemilik Properti 2379,08158724656,True,2021-07-13
UNT-02381,CLS-SML-003,Pemilik Properti 2380,,False,2022-07-20
UNT-02382,CLS-SML-014,Pemilik Properti 2381,08198918730,False,2021-09-19
UNT-02383,CLS-SML-010,Pemilik Properti 2382,,False,2020-01-16
UNT-02384,CLS-SML-077,Pemilik Properti 2383,08166744821,False,2022-03-11
UNT-02385,CLS-SML-018,Pemilik Properti 2384,,True,2021-11-18
UNT-02386,CLS-SML-040,Pemilik Properti 2385,08198033804,False,2021-03-24
UNT-02387,CLS-SML-062,Pemilik Properti 2386,,False,2021-11-13
UNT-02388,CLS-SML-086,Pemilik Properti 2387,08165509748,True,2022-02-16
UNT-02389,CLS-SML-033,Pemilik Properti 2388,08182369770,False,2020-11-30
UNT-02390,CLS-SML-026,Pemilik Properti 2389,08169441318,False,2022-03-16
UNT-02391,CLS-SML-075,Pemilik Properti 2390,08181508023,False,2021-06-04
UNT-02392,CLS-SML-013,Pemilik Properti 2391,,False,2021-08-07
UNT-02393,CLS-SML-003,Pemilik Properti 2392,08117234051,True,2021-11-24
UNT-02394,CLS-SML-083,Pemilik Properti 2393,08186877177,True,2021-07-24
UNT-02395,CLS-SML-090,Pemilik Properti 2394,,False,2021-07-11
UNT-02396,CLS-SML-048,Pemilik Properti 2395,08183605986,True,2021-04-07
UNT-02397,CLS-SML-009,Pemilik Properti 2396,08136030635,False,2022-05-04
UNT-02398,CLS-SML-015,Pemilik Properti 2397,,False,2022-05-22
UNT-02399,CLS-SML-012,Pemilik Properti 2398,08129469313,False,2022-04-21
UNT-02400,CLS-SML-058,Pemilik Properti 2399,08145423763,False,2020-12-15
UNT-02401,CLS-SML-060,Pemilik Properti 2400,08133208778,False,2020-09-02
UNT-02402,CLS-SML-072,Pemilik Properti 2401,08128191038,False,2022-07-01
UNT-02403,CLS-SML-100,Pemilik Properti 2402,,False,2022-04-03
UNT-02404,CLS-SML-051,Pemilik Properti 2403,08121418510,False,2020-02-12
UNT-02405,CLS-SML-038,Pemilik Properti 2404,08114028013,True,2022-07-21
UNT-02406,CLS-SML-097,Pemilik Properti 2405,08167058060,False,2022-07-14
UNT-02407,CLS-SML-055,Pemilik Properti 2406,08199401830,True,2020-07-18
UNT-02408,CLS-SML-010,Pemilik Properti 2407,08162683971,False,2021-12-02
UNT-02409,CLS-SML-071,Pemilik Properti 2408,08132006337,False,2021-08-11
UNT-02410,CLS-SML-077,Pemilik Properti 2409,08140811279,False,2022-03-07
UNT-02411,CLS-SML-031,Pemilik Properti 2410,08148268367,False,2021-06-24
UNT-02412,CLS-SML-007,Pemilik Properti 2411,08121187422,False,2022-04-20
UNT-02413,CLS-SML-069,Pemilik Properti 2412,,False,2021-09-02
UNT-02414,CLS-SML-010,Pemilik Properti 2413,08187047009,False,2021-07-26
UNT-02415,CLS-SML-075,Pemilik Properti 2414,08168999730,True,2021-09-11
UNT-02416,CLS-SML-027,Pemilik Properti 2415,,False,2021-08-25
UNT-02417,CLS-SML-010,Pemilik Properti 2416,08122732584,False,2020-11-05
UNT-02418,CLS-SML-047,Pemilik Properti 2417,08119949292,False,2020-01-06
UNT-02419,CLS-SML-050,Pemilik Properti 2418,08160772834,True,2022-05-11
UNT-02420,CLS-SML-066,Pemilik Properti 2419,08181549355,True,2021-08-28
UNT-02421,CLS-SML-018,Pemilik Properti 2420,08133551847,False,2020-11-22
UNT-02422,CLS-SML-098,Pemilik Properti 2421,08142412866,False,2020-01-23
UNT-02423,CLS-SML-077,Pemilik Properti 2422,08168833068,False,2022-05-09
UNT-02424,CLS-SML-056,Pemilik Properti 2423,08193093123,False,2020-01-13
UNT-02425,CLS-SML-097,Pemilik Properti 2424,08191836173,False,2020-12-05
UNT-02426,CLS-SML-099,Pemilik Properti 2425,08148019093,False,2022-05-13
UNT-02427,CLS-SML-096,Pemilik Properti 2426,08115384069,False,2022-04-26
UNT-02428,CLS-SML-050,Pemilik Properti 2427,08174377396,False,2021-03-11
UNT-02429,CLS-SML-032,Pemilik Properti 2428,08172676693,False,2022-01-27
UNT-02430,CLS-SML-041,Pemilik Properti 2429,08156262534,False,2020-08-10
UNT-02431,CLS-SML-018,Pemilik Properti 2430,08179339322,True,2020-05-15
UNT-02432,CLS-SML-029,Pemilik Properti 2431,08123661937,False,2022-04-28
UNT-02433,CLS-SML-010,Pemilik Properti 2432,08112163097,True,2020-05-24
UNT-02434,CLS-SML-087,Pemilik Properti 2433,08163945168,True,2020-10-22
UNT-02435,CLS-SML-082,Pemilik Properti 2434,08186043749,False,2021-07-09
UNT-02436,CLS-SML-098,Pemilik Properti 2435,08123790984,False,2021-10-26
UNT-02437,CLS-SML-086,Pemilik Properti 2436,08189040179,False,2020-08-27
UNT-02438,CLS-SML-066,Pemilik Properti 2437,08120479524,False,2021-06-10
UNT-02439,CLS-SML-018,Pemilik Properti 2438,08140114429,False,2022-01-25
UNT-02440,CLS-SML-071,Pemilik Properti 2439,08150309122,False,2022-06-13
UNT-02441,CLS-SML-021,Pemilik Properti 2440,08133046067,False,2020-10-26
UNT-02442,CLS-SML-005,Pemilik Properti 2441,08179876137,False,2020-06-26
UNT-02443,CLS-SML-038,Pemilik Properti 2442,08164010563,False,2020-06-11
UNT-02444,CLS-SML-017,Pemilik Properti 2443,08197176956,False,2022-01-20
UNT-02445,CLS-SML-050,Pemilik Properti 2444,08128037576,False,2020-03-23
UNT-02446,CLS-SML-006,Pemilik Properti 2445,08176968351,False,2021-08-17
UNT-02447,CLS-SML-053,Pemilik Properti 2446,08163919631,True,2020-02-12
UNT-02448,CLS-SML-052,Pemilik Properti 2447,08113336741,False,2021-07-10
UNT-02449,CLS-SML-004,Pemilik Properti 2448,08185034928,False,2022-06-22
UNT-02450,CLS-SML-054,Pemilik Properti 2449,08133093851,False,2021-11-15
UNT-02451,CLS-SML-055,Pemilik Properti 2450,08157732620,False,2022-08-09
UNT-02452,CLS-SML-034,Pemilik Properti 2451,08134991405,False,2022-07-30
UNT-02453,CLS-SML-038,Pemilik Properti 2452,08121459782,False,2021-04-27
UNT-02454,CLS-SML-037,Pemilik Properti 2453,08169016588,False,2020-05-26
UNT-02455,CLS-SML-016,Pemilik Properti 2454,08162297371,False,2020-08-19
UNT-02456,CLS-SML-041,Pemilik Properti 2455,,False,2020-10-18
UNT-02457,CLS-SML-032,Pemilik Properti 2456,08195695923,False,2021-03-14
UNT-02458,CLS-SML-073,Pemilik Properti 2457,08152365429,True,2021-05-04
UNT-02459,CLS-SML-088,Pemilik Properti 2458,,True,2020-10-11
UNT-02460,CLS-SML-028,Pemilik Properti 2459,08160416377,False,2022-04-19
UNT-02461,CLS-SML-060,Pemilik Properti 2460,08181374154,False,2020-10-15
UNT-02462,CLS-SML-034,Pemilik Properti 2461,08182685965,False,2021-04-22
UNT-02463,CLS-SML-025,Pemilik Properti 2462,08188260617,True,2021-10-03
UNT-02464,CLS-SML-073,Pemilik Properti 2463,08110437642,False,2020-08-28
UNT-02465,CLS-SML-059,Pemilik Properti 2464,,False,2021-08-11
UNT-02466,CLS-SML-004,Pemilik Properti 2465,08177859690,False,2020-02-05
UNT-02467,CLS-SML-041,Pemilik Properti 2466,08183119036,False,2022-08-02
UNT-02468,CLS-SML-044,Pemilik Properti 2467,08141176729,False,2020-01-07
UNT-02469,CLS-SML-029,Pemilik Properti 2468,08128844609,False,2021-12-20
UNT-02470,CLS-SML-008,Pemilik Properti 2469,08132643702,False,2020-02-06
UNT-02471,CLS-SML-049,Pemilik Properti 2470,08179971093,False,2022-01-12
UNT-02472,CLS-SML-099,Pemilik Properti 2471,08190632613,False,2022-09-06
UNT-02473,CLS-SML-079,Pemilik Properti 2472,08145026436,True,2021-05-03
UNT-02474,CLS-SML-074,Pemilik Properti 2473,08151972637,False,2020-07-02
UNT-02475,CLS-SML-058,Pemilik Properti 2474,08181237491,False,2020-12-15
UNT-02476,CLS-SML-069,Pemilik Properti 2475,08195843452,True,2021-09-06
UNT-02477,CLS-SML-042,Pemilik Properti 2476,08119701123,False,2022-06-24
UNT-02478,CLS-SML-063,Pemilik Properti 2477,08192522368,False,2020-02-01
UNT-02479,CLS-SML-033,Pemilik Properti 2478,,True,2020-04-27
UNT-02480,CLS-SML-040,Pemilik Properti 2479,,False,2022-01-22
UNT-02481,CLS-SML-053,Pemilik Properti 2480,,False,2021-10-07
UNT-02482,CLS-SML-097,Pemilik Properti 2481,08118212137,False,2020-11-10
UNT-02483,CLS-SML-030,Pemilik Properti 2482,,False,2020-06-13
UNT-02484,CLS-SML-054,Pemilik Properti 2483,08193700150,False,2021-11-09
UNT-02485,CLS-SML-023,Pemilik Properti 2484,08127386766,False,2021-07-29
UNT-02486,CLS-SML-048,Pemilik Properti 2485,08179029101,False,2022-03-29
UNT-02487,CLS-SML-027,Pemilik Properti 2486,08190187246,True,2021-12-21
UNT-02488,CLS-SML-091,Pemilik Properti 2487,08125845407,False,2020-07-02
UNT-02489,CLS-SML-083,Pemilik Properti 2488,,False,2022-08-16
UNT-02490,CLS-SML-077,Pemilik Properti 2489,,False,2021-01-01
UNT-02491,CLS-SML-017,Pemilik Properti 2490,08153598596,False,2022-04-02
UNT-02492,CLS-SML-036,Pemilik Properti 2491,08169370643,False,2020-10-18
UNT-02493,CLS-SML-042,Pemilik Properti 2492,08179292554,False,2020-08-09
UNT-02494,CLS-SML-077,Pemilik Properti 2493,08118779543,False,2020-07-25
UNT-02495,CLS-SML-017,Pemilik Properti 2494,08176430846,True,2022-04-14
UNT-02496,CLS-SML-004,Pemilik Properti 2495,08170198696,False,2022-02-20
UNT-02497,CLS-SML-020,Pemilik Properti 2496,08155229274,False,2020-01-04
UNT-02498,CLS-SML-013,Pemilik Properti 2497,08122090946,False,2020-11-01
UNT-02499,CLS-SML-008,Pemilik Properti 2498,08125920020,False,2021-03-17
UNT-02500,CLS-SML-035,Pemilik Properti 2499,08136411196,False,2021-05-20
UNT-02501,CLS-SML-059,Pemilik Properti 2500,08115437542,False,2020-10-02
UNT-02502,CLS-SML-057,Pemilik Properti 2501,08174232865,False,2020-10-12
UNT-02503,CLS-SML-091,Pemilik Properti 2502,08181478295,True,2021-05-21
UNT-02504,CLS-SML-029,Pemilik Properti 2503,08136763328,False,2020-12-18
UNT-02505,CLS-SML-068,Pemilik Properti 2504,08140756972,False,2022-08-31
UNT-02506,CLS-SML-069,Pemilik Properti 2505,08171593657,False,2021-01-21
UNT-02507,CLS-SML-011,Pemilik Properti 2506,08149935088,False,2022-05-05
UNT-02508,CLS-SML-020,Pemilik Properti 2507,08124784508,False,2020-04-06
UNT-02509,CLS-SML-083,Pemilik Properti 2508,08134322821,False,2022-07-10
UNT-02510,CLS-SML-063,Pemilik Properti 2509,08144108910,False,2021-02-01
UNT-02511,CLS-SML-013,Pemilik Properti 2510,08177440540,False,2020-04-05
UNT-02512,CLS-SML-093,Pemilik Properti 2511,,False,2021-02-10
UNT-02513,CLS-SML-044,Pemilik Properti 2512,08175390229,True,2020-04-15
UNT-02514,CLS-SML-079,Pemilik Properti 2513,,False,2020-11-19
UNT-02515,CLS-SML-003,Pemilik Properti 2514,08145665302,False,2020-12-16
UNT-02516,CLS-SML-008,Pemilik Properti 2515,08160144448,False,2020-12-24
UNT-02517,CLS-SML-010,Pemilik Properti 2516,08112227237,True,2021-12-22
UNT-02518,CLS-SML-042,Pemilik Properti 2517,08184123364,True,2020-07-26
UNT-02519,CLS-SML-027,Pemilik Properti 2518,08172600630,False,2022-07-13
UNT-02520,CLS-SML-092,Pemilik Properti 2519,08128709548,False,2021-02-03
UNT-02521,CLS-SML-040,Pemilik Properti 2520,08197469096,False,2021-08-06
UNT-02522,CLS-SML-025,Pemilik Properti 2521,08159731382,False,2020-08-07
UNT-02523,CLS-SML-017,Pemilik Properti 2522,08190685327,True,2021-06-25
UNT-02524,CLS-SML-014,Pemilik Properti 2523,,False,2022-07-04
UNT-02525,CLS-SML-083,Pemilik Properti 2524,08194303124,False,2022-06-18
UNT-02526,CLS-SML-081,Pemilik Properti 2525,,True,2020-12-04
UNT-02527,CLS-SML-042,Pemilik Properti 2526,08113331373,False,2020-12-20
UNT-02528,CLS-SML-043,Pemilik Properti 2527,08138481775,False,2020-10-05
UNT-02529,CLS-SML-023,Pemilik Properti 2528,08179265831,False,2020-01-26
UNT-02530,CLS-SML-012,Pemilik Properti 2529,08138429827,True,2020-01-05
UNT-02531,CLS-SML-070,Pemilik Properti 2530,08199639733,False,2022-02-15
UNT-02532,CLS-SML-023,Pemilik Properti 2531,08172111886,True,2020-12-03
UNT-02533,CLS-SML-058,Pemilik Properti 2532,08146212709,False,2021-05-07
UNT-02534,CLS-SML-057,Pemilik Properti 2533,08156126202,False,2021-03-25
UNT-02535,CLS-SML-076,Pemilik Properti 2534,08114692172,True,2022-04-02
UNT-02536,CLS-SML-029,Pemilik Properti 2535,08110994791,False,2020-08-18
UNT-02537,CLS-SML-048,Pemilik Properti 2536,,False,2022-07-06
UNT-02538,CLS-SML-051,Pemilik Properti 2537,08175467309,True,2020-09-23
UNT-02539,CLS-SML-059,Pemilik Properti 2538,08112737067,False,2020-07-20
UNT-02540,CLS-SML-063,Pemilik Properti 2539,,False,2021-12-23
UNT-02541,CLS-SML-060,Pemilik Properti 2540,08173206984,False,2020-04-24
UNT-02542,CLS-SML-035,Pemilik Properti 2541,08113577825,True,2021-03-12
UNT-02543,CLS-SML-087,Pemilik Properti 2542,,True,2021-07-10
UNT-02544,CLS-SML-027,Pemilik Properti 2543,08194413593,False,2020-12-23
UNT-02545,CLS-SML-080,Pemilik Properti 2544,,False,2021-11-14
UNT-02546,CLS-SML-032,Pemilik Properti 2545,08119624780,True,2021-10-20
UNT-02547,CLS-SML-044,Pemilik Properti 2546,08171228540,False,2020-10-06
UNT-02548,CLS-SML-041,Pemilik Properti 2547,,False,2020-07-05
UNT-02549,CLS-SML-016,Pemilik Properti 2548,08115683154,False,2020-09-01
UNT-02550,CLS-SML-061,Pemilik Properti 2549,,False,2020-04-04
UNT-02551,CLS-SML-082,Pemilik Properti 2550,08152534690,False,2022-08-16
UNT-02552,CLS-SML-070,Pemilik Properti 2551,08117764595,False,2020-03-15
UNT-02553,CLS-SML-021,Pemilik Properti 2552,08136743319,False,2022-03-12
UNT-02554,CLS-SML-072,Pemilik Properti 2553,08179975777,True,2021-02-24
UNT-02555,CLS-SML-005,Pemilik Properti 2554,08148984749,True,2020-05-07
UNT-02556,CLS-SML-032,Pemilik Properti 2555,08116654502,True,2021-02-22
UNT-02557,CLS-SML-080,Pemilik Properti 2556,,False,2022-01-10
UNT-02558,CLS-SML-096,Pemilik Properti 2557,08146002692,False,2020-12-19
UNT-02559,CLS-SML-021,Pemilik Properti 2558,08154476565,False,2022-01-21
UNT-02560,CLS-SML-057,Pemilik Properti 2559,08151613824,True,2021-06-28
UNT-02561,CLS-SML-044,Pemilik Properti 2560,08136060314,False,2021-12-04
UNT-02562,CLS-SML-046,Pemilik Properti 2561,08192543900,False,2021-02-14
UNT-02563,CLS-SML-076,Pemilik Properti 2562,08146453345,False,2021-06-04
UNT-02564,CLS-SML-019,Pemilik Properti 2563,08129445998,False,2021-08-10
UNT-02565,CLS-SML-023,Pemilik Properti 2564,08129869683,False,2022-03-18
UNT-02566,CLS-SML-034,Pemilik Properti 2565,08145469632,False,2020-01-25
UNT-02567,CLS-SML-051,Pemilik Properti 2566,08172572108,True,2020-11-28
UNT-02568,CLS-SML-010,Pemilik Properti 2567,08113987677,False,2021-11-12
UNT-02569,CLS-SML-014,Pemilik Properti 2568,08197185346,False,2022-09-14
UNT-02570,CLS-SML-050,Pemilik Properti 2569,08162070488,False,2022-03-05
UNT-02571,CLS-SML-095,Pemilik Properti 2570,08119427163,False,2021-04-27
UNT-02572,CLS-SML-073,Pemilik Properti 2571,,True,2020-06-25
UNT-02573,CLS-SML-006,Pemilik Properti 2572,08151268461,False,2020-01-22
UNT-02574,CLS-SML-024,Pemilik Properti 2573,,False,2021-10-28
UNT-02575,CLS-SML-039,Pemilik Properti 2574,,False,2021-05-12
UNT-02576,CLS-SML-083,Pemilik Properti 2575,,False,2022-06-22
UNT-02577,CLS-SML-094,Pemilik Properti 2576,08159891165,True,2020-11-11
UNT-02578,CLS-SML-071,Pemilik Properti 2577,08129118015,False,2020-11-02
UNT-02579,CLS-SML-053,Pemilik Properti 2578,08136536829,False,2021-04-13
UNT-02580,CLS-SML-022,Pemilik Properti 2579,08187981170,False,2021-11-11
UNT-02581,CLS-SML-073,Pemilik Properti 2580,08171131404,False,2020-07-11
UNT-02582,CLS-SML-069,Pemilik Properti 2581,08131698102,False,2021-01-21
UNT-02583,CLS-SML-011,Pemilik Properti 2582,,False,2021-03-29
UNT-02584,CLS-SML-005,Pemilik Properti 2583,08153996605,False,2021-01-08
UNT-02585,CLS-SML-032,Pemilik Properti 2584,08184160773,False,2021-11-09
UNT-02586,CLS-SML-033,Pemilik Properti 2585,08128074671,False,2020-04-09
UNT-02587,CLS-SML-031,Pemilik Properti 2586,08131881954,False,2022-09-02
UNT-02588,CLS-SML-009,Pemilik Properti 2587,08152855972,False,2021-07-22
UNT-02589,CLS-SML-026,Pemilik Properti 2588,08128706417,True,2021-09-28
UNT-02590,CLS-SML-077,Pemilik Properti 2589,,False,2020-11-20
UNT-02591,CLS-SML-016,Pemilik Properti 2590,08155203425,False,2021-02-05
UNT-02592,CLS-SML-055,Pemilik Properti 2591,,False,2021-10-25
UNT-02593,CLS-SML-018,Pemilik Properti 2592,08191753602,False,2022-08-16
UNT-02594,CLS-SML-003,Pemilik Properti 2593,08193492743,False,2022-03-04
UNT-02595,CLS-SML-052,Pemilik Properti 2594,08120395399,False,2021-02-06
UNT-02596,CLS-SML-022,Pemilik Properti 2595,,False,2022-03-10
UNT-02597,CLS-SML-017,Pemilik Properti 2596,08164026805,True,2020-09-01
UNT-02598,CLS-SML-078,Pemilik Properti 2597,08171791532,False,2021-06-23
UNT-02599,CLS-SML-028,Pemilik Properti 2598,08116093816,False,2020-04-29
UNT-02600,CLS-SML-041,Pemilik Properti 2599,08166579384,False,2021-11-07
UNT-02601,CLS-SML-100,Pemilik Properti 2600,08158500841,True,2021-08-01
UNT-02602,CLS-SML-032,Pemilik Properti 2601,08184865612,False,2020-03-17
UNT-02603,CLS-SML-093,Pemilik Properti 2602,08144523041,False,2022-03-16
UNT-02604,CLS-SML-096,Pemilik Properti 2603,,False,2020-11-01
UNT-02605,CLS-SML-046,Pemilik Properti 2604,,True,2020-03-10
UNT-02606,CLS-SML-039,Pemilik Properti 2605,08121525625,False,2022-03-22
UNT-02607,CLS-SML-040,Pemilik Properti 2606,08115533312,False,2020-08-23
UNT-02608,CLS-SML-092,Pemilik Properti 2607,08193991961,False,2020-12-20
UNT-02609,CLS-SML-035,Pemilik Properti 2608,08133240971,False,2021-03-16
UNT-02610,CLS-SML-006,Pemilik Properti 2609,08187490488,False,2021-01-11
UNT-02611,CLS-SML-063,Pemilik Properti 2610,08110792777,False,2021-06-07
UNT-02612,CLS-SML-045,Pemilik Properti 2611,08147306038,False,2021-06-21
UNT-02613,CLS-SML-004,Pemilik Properti 2612,08172387453,True,2020-11-18
UNT-02614,CLS-SML-037,Pemilik Properti 2613,08159316290,False,2022-09-22
UNT-02615,CLS-SML-016,Pemilik Properti 2614,,False,2021-06-01
UNT-02616,CLS-SML-011,Pemilik Properti 2615,08112170911,False,2021-10-07
UNT-02617,CLS-SML-034,Pemilik Properti 2616,08121863163,False,2021-06-25
UNT-02618,CLS-SML-038,Pemilik Properti 2617,08176173653,True,2020-09-03
UNT-02619,CLS-SML-094,Pemilik Properti 2618,08177729914,False,2020-01-18
UNT-02620,CLS-SML-087,Pemilik Properti 2619,08173021923,False,2020-02-08
UNT-02621,CLS-SML-051,Pemilik Properti 2620,08132972368,False,2020-11-18
UNT-02622,CLS-SML-058,Pemilik Properti 2621,08184926790,False,2020-03-02
UNT-02623,CLS-SML-025,Pemilik Properti 2622,08155796379,True,2020-11-27
UNT-02624,CLS-SML-022,Pemilik Properti 2623,08187931129,False,2022-03-22
UNT-02625,CLS-SML-047,Pemilik Properti 2624,08124285489,False,2020-11-08
UNT-02626,CLS-SML-017,Pemilik Properti 2625,08175789743,False,2021-05-01
UNT-02627,CLS-SML-046,Pemilik Properti 2626,,False,2020-06-10
UNT-02628,CLS-SML-077,Pemilik Properti 2627,08142920155,False,2022-09-18
UNT-02629,CLS-SML-083,Pemilik Properti 2628,,True,2020-05-30
